[#, project, merge commit, file, approach, timeStamp]
1,orientdb,7485282795c9826e878d094023027b0582284bbd,C:/UFPE/miningframework/SOOTAnalysisOutput/orientdb/7485282795c9826e878d094023027b0582284bbd/com/orientechnologies/orient/core/sql/ODefaultCommandExecutorSQLFactory,InsertionLevelInitializationBlockHandler,2,068
2,orientdb,7485282795c9826e878d094023027b0582284bbd,C:/UFPE/miningframework/SOOTAnalysisOutput/orientdb/7485282795c9826e878d094023027b0582284bbd/com/orientechnologies/orient/core/sql/ODefaultCommandExecutorSQLFactory,InsertionLevelInitializationBlockHandler,2,082
3,orientdb,7485282795c9826e878d094023027b0582284bbd,C:/UFPE/miningframework/SOOTAnalysisOutput/orientdb/7485282795c9826e878d094023027b0582284bbd/com/orientechnologies/orient/core/sql/ODefaultCommandExecutorSQLFactory,InsertionLevelInitializationBlockHandler,2,111
4,orientdb,7485282795c9826e878d094023027b0582284bbd,C:/UFPE/miningframework/SOOTAnalysisOutput/orientdb/7485282795c9826e878d094023027b0582284bbd/com/orientechnologies/orient/core/sql/ODefaultCommandExecutorSQLFactory,InsertionLevelInitializationBlockHandler,2,064
5,orientdb,7485282795c9826e878d094023027b0582284bbd,C:/UFPE/miningframework/SOOTAnalysisOutput/orientdb/7485282795c9826e878d094023027b0582284bbd/com/orientechnologies/orient/core/sql/ODefaultCommandExecutorSQLFactory,InsertionLevelInitializationBlockHandler,2,154
1,orientdb,7485282795c9826e878d094023027b0582284bbd,C:/UFPE/miningframework/SOOTAnalysisOutput/orientdb/7485282795c9826e878d094023027b0582284bbd/com/orientechnologies/orient/core/sql/ODefaultCommandExecutorSQLFactory,SimpleInitializationBlockHandler,2,032
2,orientdb,7485282795c9826e878d094023027b0582284bbd,C:/UFPE/miningframework/SOOTAnalysisOutput/orientdb/7485282795c9826e878d094023027b0582284bbd/com/orientechnologies/orient/core/sql/ODefaultCommandExecutorSQLFactory,SimpleInitializationBlockHandler,2,1
3,orientdb,7485282795c9826e878d094023027b0582284bbd,C:/UFPE/miningframework/SOOTAnalysisOutput/orientdb/7485282795c9826e878d094023027b0582284bbd/com/orientechnologies/orient/core/sql/ODefaultCommandExecutorSQLFactory,SimpleInitializationBlockHandler,2,054
4,orientdb,7485282795c9826e878d094023027b0582284bbd,C:/UFPE/miningframework/SOOTAnalysisOutput/orientdb/7485282795c9826e878d094023027b0582284bbd/com/orientechnologies/orient/core/sql/ODefaultCommandExecutorSQLFactory,SimpleInitializationBlockHandler,2,059
5,orientdb,7485282795c9826e878d094023027b0582284bbd,C:/UFPE/miningframework/SOOTAnalysisOutput/orientdb/7485282795c9826e878d094023027b0582284bbd/com/orientechnologies/orient/core/sql/ODefaultCommandExecutorSQLFactory,SimpleInitializationBlockHandler,2,13
1,orientdb,f02d9ab02714104f596f818fff91aeefc64fcc5d,C:/UFPE/miningframework/SOOTAnalysisOutput/orientdb/f02d9ab02714104f596f818fff91aeefc64fcc5d/com/orientechnologies/orient/core/sql/parser/OrientSql,InsertionLevelInitializationBlockHandler,108,75
