project; merge commit ;ancestorSHA; left; right; hasIniatializationBlock;  qtd_static
jenkins;ab4cd01a8f244e49c4a3548d9160f6610f0edc94;5b9ad6475db178d4cd2eff6115f12102bbd8e887;01fc1eb71b;a78a6a80f8;core/src/main/java/hudson/util/ProcessTree.java;2
jenkins;ab4cd01a8f244e49c4a3548d9160f6610f0edc94;5b9ad6475db178d4cd2eff6115f12102bbd8e887;01fc1eb71b;a78a6a80f8;core/src/main/java/hudson/util/ProcessTree.java;2
jenkins;ab4cd01a8f244e49c4a3548d9160f6610f0edc94;5b9ad6475db178d4cd2eff6115f12102bbd8e887;01fc1eb71b;a78a6a80f8;core/src/main/java/hudson/cli/CliManagerImpl.java;0
jenkins;ab4cd01a8f244e49c4a3548d9160f6610f0edc94;5b9ad6475db178d4cd2eff6115f12102bbd8e887;01fc1eb71b;a78a6a80f8;core/src/main/java/hudson/cli/CliManagerImpl.java;0
jenkins;ab4cd01a8f244e49c4a3548d9160f6610f0edc94;5b9ad6475db178d4cd2eff6115f12102bbd8e887;01fc1eb71b;a78a6a80f8;core/src/main/java/hudson/cli/CliManagerImpl.java;0
jenkins;ab4cd01a8f244e49c4a3548d9160f6610f0edc94;5b9ad6475db178d4cd2eff6115f12102bbd8e887;01fc1eb71b;a78a6a80f8;core/src/main/java/hudson/util/StreamTaskListener.java;0
jenkins;ab4cd01a8f244e49c4a3548d9160f6610f0edc94;5b9ad6475db178d4cd2eff6115f12102bbd8e887;01fc1eb71b;a78a6a80f8;core/src/main/java/hudson/util/StreamTaskListener.java;0
jenkins;ab4cd01a8f244e49c4a3548d9160f6610f0edc94;5b9ad6475db178d4cd2eff6115f12102bbd8e887;01fc1eb71b;a78a6a80f8;core/src/main/java/hudson/util/StreamTaskListener.java;0
jenkins;ab4cd01a8f244e49c4a3548d9160f6610f0edc94;5b9ad6475db178d4cd2eff6115f12102bbd8e887;01fc1eb71b;a78a6a80f8;core/src/main/java/hudson/FilePath.java;0
jenkins;ab4cd01a8f244e49c4a3548d9160f6610f0edc94;5b9ad6475db178d4cd2eff6115f12102bbd8e887;01fc1eb71b;a78a6a80f8;core/src/main/java/hudson/FilePath.java;0
jenkins;ab4cd01a8f244e49c4a3548d9160f6610f0edc94;5b9ad6475db178d4cd2eff6115f12102bbd8e887;01fc1eb71b;a78a6a80f8;core/src/main/java/hudson/FilePath.java;0
jenkins;ab4cd01a8f244e49c4a3548d9160f6610f0edc94;5b9ad6475db178d4cd2eff6115f12102bbd8e887;01fc1eb71b;a78a6a80f8;core/src/main/java/hudson/util/ProcessTree.java;2
jenkins;ab4cd01a8f244e49c4a3548d9160f6610f0edc94;5b9ad6475db178d4cd2eff6115f12102bbd8e887;01fc1eb71b;a78a6a80f8;core/src/main/java/hudson/util/ProcessTree.java;2
jenkins;ab4cd01a8f244e49c4a3548d9160f6610f0edc94;5b9ad6475db178d4cd2eff6115f12102bbd8e887;01fc1eb71b;a78a6a80f8;core/src/main/java/hudson/util/ProcessTree.java;2
jenkins;71e78b45b025fbbd8fd8e9c1519a078a59039eeb;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;1aea337429;226f7b4c2b;core/src/main/java/hudson/cli/handlers/GenericItemOptionHandler.java;0
jenkins;71e78b45b025fbbd8fd8e9c1519a078a59039eeb;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;1aea337429;226f7b4c2b;core/src/main/java/hudson/cli/handlers/GenericItemOptionHandler.java;0
jenkins;71e78b45b025fbbd8fd8e9c1519a078a59039eeb;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;1aea337429;226f7b4c2b;core/src/main/java/hudson/cli/CliProtocol.java;1
jenkins;71e78b45b025fbbd8fd8e9c1519a078a59039eeb;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;1aea337429;226f7b4c2b;core/src/main/java/hudson/cli/CliProtocol.java;1
jenkins;71e78b45b025fbbd8fd8e9c1519a078a59039eeb;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;1aea337429;226f7b4c2b;core/src/main/java/hudson/cli/InstallPluginCommand.java;0
jenkins;71e78b45b025fbbd8fd8e9c1519a078a59039eeb;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;1aea337429;226f7b4c2b;core/src/main/java/hudson/cli/InstallPluginCommand.java;0
jenkins;71e78b45b025fbbd8fd8e9c1519a078a59039eeb;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;1aea337429;226f7b4c2b;core/src/main/java/hudson/cli/InstallPluginCommand.java;0
jenkins;71e78b45b025fbbd8fd8e9c1519a078a59039eeb;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;1aea337429;226f7b4c2b;core/src/main/java/hudson/cli/DeleteBuildsCommand.java;0
jenkins;71e78b45b025fbbd8fd8e9c1519a078a59039eeb;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;1aea337429;226f7b4c2b;core/src/main/java/hudson/cli/DeleteBuildsCommand.java;0
jenkins;71e78b45b025fbbd8fd8e9c1519a078a59039eeb;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;1aea337429;226f7b4c2b;core/src/main/java/hudson/cli/DeleteBuildsCommand.java;0
jenkins;71e78b45b025fbbd8fd8e9c1519a078a59039eeb;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;1aea337429;226f7b4c2b;core/src/main/java/hudson/cli/CLICommand.java;1
jenkins;71e78b45b025fbbd8fd8e9c1519a078a59039eeb;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;1aea337429;226f7b4c2b;core/src/main/java/hudson/cli/CLICommand.java;1
jenkins;71e78b45b025fbbd8fd8e9c1519a078a59039eeb;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;1aea337429;226f7b4c2b;core/src/main/java/hudson/cli/CLICommand.java;1
jenkins;71e78b45b025fbbd8fd8e9c1519a078a59039eeb;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;1aea337429;226f7b4c2b;core/src/main/java/hudson/cli/HelpCommand.java;0
jenkins;71e78b45b025fbbd8fd8e9c1519a078a59039eeb;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;1aea337429;226f7b4c2b;core/src/main/java/hudson/cli/HelpCommand.java;0
jenkins;71e78b45b025fbbd8fd8e9c1519a078a59039eeb;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;1aea337429;226f7b4c2b;core/src/main/java/hudson/cli/HelpCommand.java;0
jenkins;71e78b45b025fbbd8fd8e9c1519a078a59039eeb;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;1aea337429;226f7b4c2b;core/src/main/java/hudson/cli/CliProtocol.java;1
jenkins;71e78b45b025fbbd8fd8e9c1519a078a59039eeb;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;1aea337429;226f7b4c2b;core/src/main/java/hudson/cli/CliProtocol.java;1
jenkins;71e78b45b025fbbd8fd8e9c1519a078a59039eeb;0ac93deba0d165b0b3ef5c2d84a00767eff511a4;1aea337429;226f7b4c2b;core/src/main/java/hudson/cli/CliProtocol.java;1
jenkins;9801bd961dcde1815ae3a590b769cd7bbef17481;444457f1eebf53890679daf716011bba75eca31e;1f31f42177;ca6d47c5c2;core/src/main/java/hudson/util/ProcessTree.java;2
jenkins;9801bd961dcde1815ae3a590b769cd7bbef17481;444457f1eebf53890679daf716011bba75eca31e;1f31f42177;ca6d47c5c2;core/src/main/java/hudson/util/ProcessTree.java;2
jenkins;9801bd961dcde1815ae3a590b769cd7bbef17481;444457f1eebf53890679daf716011bba75eca31e;1f31f42177;ca6d47c5c2;core/src/main/java/hudson/util/ProcessTree.java;2
jenkins;9801bd961dcde1815ae3a590b769cd7bbef17481;444457f1eebf53890679daf716011bba75eca31e;1f31f42177;ca6d47c5c2;core/src/main/java/hudson/util/ProcessTree.java;2
jenkins;9801bd961dcde1815ae3a590b769cd7bbef17481;444457f1eebf53890679daf716011bba75eca31e;1f31f42177;ca6d47c5c2;core/src/main/java/hudson/util/ProcessTree.java;2
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/jenkins/model/Jenkins.java;1
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/jenkins/model/Jenkins.java;1
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/jenkins/model/CauseOfInterruption.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/jenkins/model/CauseOfInterruption.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/jenkins/model/CauseOfInterruption.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/slaves/ComputerListener.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/slaves/ComputerListener.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/slaves/ComputerListener.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;test/src/test/java/jenkins/I18nTest.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;test/src/test/java/jenkins/I18nTest.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;test/src/test/java/jenkins/I18nTest.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;test/src/test/java/jenkins/model/JenkinsTest.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;test/src/test/java/jenkins/model/JenkinsTest.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;test/src/test/java/jenkins/model/JenkinsTest.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/model/UpdateCenter.java;1
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/model/UpdateCenter.java;1
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/model/UpdateCenter.java;1
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/security/GlobalSecurityConfiguration.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/security/GlobalSecurityConfiguration.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/security/GlobalSecurityConfiguration.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/model/Computer.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/model/Computer.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/model/Computer.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/FilePath.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/FilePath.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/FilePath.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;test/src/test/java/hudson/tools/InstallerTranslatorTest.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;test/src/test/java/hudson/tools/InstallerTranslatorTest.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;test/src/test/java/hudson/tools/InstallerTranslatorTest.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/util/FormValidation.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/util/FormValidation.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/util/FormValidation.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/tools/InstallerTranslator.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/tools/InstallerTranslator.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/tools/InstallerTranslator.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/jenkins/util/ResourceBundleUtil.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/jenkins/util/ResourceBundleUtil.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/jenkins/util/ResourceBundleUtil.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/jenkins/install/SetupWizard.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/jenkins/install/SetupWizard.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/jenkins/install/SetupWizard.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/jenkins/model/Jenkins.java;1
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/jenkins/model/Jenkins.java;1
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/jenkins/model/Jenkins.java;1
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/util/HttpResponses.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/util/HttpResponses.java;0
jenkins;706aa7ad95f9461b58afb480dab6441b861fd24d;555a863886dbc770e7ad5e16f47fb5b0d9557f15;56f158694a;4753091384;core/src/main/java/hudson/util/HttpResponses.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;test/src/test/java/hudson/model/WorkspaceCleanupThreadTest.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;test/src/test/java/hudson/model/WorkspaceCleanupThreadTest.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/cli/CliManagerImpl.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/cli/CliManagerImpl.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/WebAppMain.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/WebAppMain.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/model/Queue.java;1
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/model/Queue.java;1
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;test/src/test/java/hudson/model/UsageStatisticsTest.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;test/src/test/java/hudson/model/UsageStatisticsTest.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/jenkins/model/queue/AsynchronousExecution.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/jenkins/model/queue/AsynchronousExecution.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;test/src/test/java/hudson/model/SlaveTest2.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;test/src/test/java/hudson/model/SlaveTest2.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/slaves/JNLPLauncher.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/slaves/JNLPLauncher.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/test/java/jenkins/model/RunIdMigratorTest.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/test/java/jenkins/model/RunIdMigratorTest.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;test/src/test/java/hudson/cli/WaitNodeOnlineCommandTest.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;test/src/test/java/hudson/cli/WaitNodeOnlineCommandTest.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/model/BuildTimelineWidget.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/model/BuildTimelineWidget.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/jenkins/triggers/ReverseBuildTrigger.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/jenkins/triggers/ReverseBuildTrigger.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/widgets/HistoryWidget.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/widgets/HistoryWidget.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/jenkins/model/Jenkins.java;1
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/jenkins/model/Jenkins.java;1
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/cli/CliManagerImpl.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/cli/CliManagerImpl.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/cli/CliManagerImpl.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/WebAppMain.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/WebAppMain.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/WebAppMain.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/model/Queue.java;1
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/model/Queue.java;1
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/model/Queue.java;1
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;test/src/test/java/hudson/model/UsageStatisticsTest.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;test/src/test/java/hudson/model/UsageStatisticsTest.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;test/src/test/java/hudson/model/UsageStatisticsTest.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/jenkins/model/queue/AsynchronousExecution.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/jenkins/model/queue/AsynchronousExecution.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/jenkins/model/queue/AsynchronousExecution.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;test/src/test/java/hudson/model/SlaveTest2.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;test/src/test/java/hudson/model/SlaveTest2.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;test/src/test/java/hudson/model/SlaveTest2.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/slaves/JNLPLauncher.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/slaves/JNLPLauncher.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/slaves/JNLPLauncher.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/test/java/jenkins/model/RunIdMigratorTest.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/test/java/jenkins/model/RunIdMigratorTest.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/test/java/jenkins/model/RunIdMigratorTest.java;0
jenkins;4753091384ea51c56cc09a0f96666ea9a4c2e03e;582f6508e509498ceb04f91f09ec260c1daa038e;120d8b5395;52a3a77a75;core/src/main/java/hudson/widgets/HistoryWidget.java;0
